test_acc,total_forgetting,forgetting_per_task,Experiment with num_teachers,temperature,kd_method,reg_method,replay_method,data_free_kd,use_generator,onlyCAT,IF_BINARIZE,IF_OnlyTransferPartialCAMs,CAMs_Nums,generator_lr,lambda_ewc,exemplar_store_size,generator_num_epochs,task_accuracies_task1,task_accuracies_task2,softmax
72.08364827,67.50124357,67.50124357,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,10,72.60819101,72.08364827,FALSE
78.25648778,90.53225004,90.53225004,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,20,91.54369093,78.25648778,FALSE
74.17485513,77.33377549,77.33377549,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,5,84.5630907,74.17485513,FALSE
94.5074326,92.95307578,92.95307578,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,10,93.21837175,94.5074326,FALSE
90.85411943,91.89189189,91.89189189,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,20,93.93135467,90.85411943,FALSE
89.59435626,96.13662742,96.13662742,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,5,96.21953242,89.59435626,FALSE
61.95515243,43.82357818,43.82357818,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,10,92.50538882,61.95515243,FALSE
86.97404888,95.57287349,95.57287349,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,20,97.79472724,86.97404888,FALSE
50.54169816,63.85342398,63.85342398,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,5,73.38749793,50.54169816,FALSE
84.25296044,91.89189189,91.89189189,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,10,92.85358979,84.25296044,FALSE
55.80750819,79.37323827,79.37323827,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,20,96.28585641,55.80750819,FALSE
86.62131519,88.2109103,88.2109103,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,5,90.30011607,86.62131519,FALSE
73.3686067,69.87232631,69.87232631,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,10,95.15834853,73.3686067,FALSE
87.40236835,79.29033328,79.29033328,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,20,79.32349527,87.40236835,FALSE
83.54749307,72.62477201,72.62477201,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,5,93.25153374,83.54749307,FALSE
33.73645755,31.25518156,31.25518156,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,10,31.25518156,33.73645755,FALSE
82.53968254,78.34521638,78.34521638,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,20,78.39495938,82.53968254,FALSE
74.04887881,77.56590947,77.56590947,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,5,91.95821588,74.04887881,FALSE
86.87326783,87.49792738,87.49792738,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,10,97.67866026,86.87326783,FALSE
85.15998992,83.6677168,83.6677168,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,20,97.09832532,85.15998992,FALSE
95.69160998,96.46824739,96.46824739,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,5,97.64549826,95.69160998,FALSE
81.40589569,86.05538053,86.05538053,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,10,87.77980434,81.40589569,FALSE
90.82892416,96.84961035,96.84961035,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,20,96.94909634,90.82892416,FALSE
85.53791887,88.72492124,88.72492124,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,5,97.46310728,85.53791887,FALSE
89.090451,90.69806002,90.69806002,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,10,97.06516332,89.090451,FALSE
93.80196523,92.65461781,92.65461781,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,20,96.89935334,93.80196523,FALSE
90.37540942,80.66655613,80.66655613,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,5,97.57917427,90.37540942,FALSE
86.14260519,83.6345548,83.6345548,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,10,94.76040458,86.14260519,FALSE
87.25119678,87.59741336,87.59741336,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,20,96.71696236,87.25119678,FALSE
80.04535147,65.80998176,65.80998176,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,5,92.33957884,80.04535147,FALSE
80.8515999,87.33211739,87.33211739,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,10,96.15320842,80.8515999,FALSE
89.31720836,72.11076107,72.11076107,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,20,97.64549826,89.31720836,FALSE
87.60393046,92.12402587,92.12402587,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,5,93.03598077,87.60393046,FALSE
81.70823885,71.06615818,71.06615818,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,10,94.27955563,81.70823885,FALSE
84.27815571,82.32465594,82.32465594,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,20,94.59459459,84.27815571,FALSE
86.72209625,80.8986901,80.8986901,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,5,92.65461781,86.72209625,FALSE
86.24338624,86.00563754,86.00563754,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,10,93.6328967,86.24338624,FALSE
81.15394306,87.46476538,87.46476538,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,20,95.17492953,81.15394306,FALSE
90.62736206,94.90963356,94.90963356,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,5,96.50140938,90.62736206,FALSE
86.84807256,85.12684464,85.12684464,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,10,90.99651799,86.84807256,FALSE
93.57520786,81.13082408,81.13082408,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,20,97.36362129,93.57520786,FALSE
83.09397833,82.63969491,82.63969491,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,5,95.39048251,83.09397833,FALSE
77.6266062,85.06052064,85.06052064,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,10,88.1611673,77.6266062,FALSE
89.34240363,95.19151053,95.19151053,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,20,95.4236445,89.34240363,FALSE
74.02368355,64.59956889,64.59956889,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,5,94.89305256,74.02368355,FALSE
86.19299572,93.18520975,93.18520975,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,10,93.83186868,86.19299572,FALSE
75.03149408,72.45896203,72.45896203,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,20,92.93649478,75.03149408,FALSE
78.65961199,80.0364782,80.0364782,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,5,94.42878461,78.65961199,FALSE
90.40060469,92.15718786,92.15718786,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,10,92.93649478,90.40060469,FALSE
86.44494835,82.34123694,82.34123694,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,20,94.5448516,86.44494835,FALSE
85.94104308,77.01873653,77.01873653,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,5,96.30243741,85.94104308,FALSE
87.45275888,89.00679821,89.00679821,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,10,89.86901011,87.45275888,FALSE
86.99924414,80.63339413,80.63339413,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,20,96.48482839,86.99924414,FALSE
80.42328042,72.01127508,72.01127508,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,5,96.07030343,80.42328042,FALSE
67.04459562,61.26678826,61.26678826,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,10,91.7924059,67.04459562,FALSE
87.12522046,71.7791411,71.7791411,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,20,91.57685293,87.12522046,FALSE
87.7802973,89.53739015,89.53739015,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,5,95.65577848,87.7802973,FALSE
33.00579491,52.24672525,52.24672525,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,10,89.55397115,33.00579491,FALSE
87.20080625,93.20179075,93.20179075,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,20,93.31785774,87.20080625,FALSE
77.12270093,68.1810645,68.1810645,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,5,94.03084066,77.12270093,FALSE
24.61577223,16.74680816,16.74680816,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,10,16.74680816,24.61577223,FALSE
89.51877047,92.7706848,92.7706848,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,20,93.99767866,89.51877047,FALSE
59.30964979,78.42812137,78.42812137,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,5,82.32465594,59.30964979,FALSE
85.23557571,79.53904825,79.53904825,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,10,79.53904825,85.23557571,FALSE
81.93499622,61.91344719,61.91344719,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,20,94.27955563,81.93499622,FALSE
88.46056941,93.01939977,93.01939977,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,5,94.14690764,88.46056941,FALSE
84.73167045,83.93301277,83.93301277,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,10,91.61001492,84.73167045,FALSE
94.58301839,95.87133145,95.87133145,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,20,96.71696236,94.58301839,FALSE
91.10607206,82.98789587,82.98789587,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,5,97.92737523,91.10607206,FALSE
87.07482993,72.09418007,72.09418007,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,10,96.26927541,87.07482993,FALSE
89.82111363,79.38981927,79.38981927,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,20,97.59575526,89.82111363,FALSE
89.49357521,88.2109103,88.2109103,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,5,95.97081744,89.49357521,FALSE
90.19904258,93.50024871,93.50024871,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,10,93.56657271,90.19904258,FALSE
92.59259259,82.88840988,82.88840988,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,20,95.37390151,92.59259259,FALSE
86.57092467,87.2657934,87.2657934,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,5,96.43508539,86.57092467,FALSE
94.33106576,94.08058365,94.08058365,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,10,94.95937655,94.33106576,FALSE
89.36759889,90.10114409,90.10114409,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,20,94.5448516,89.36759889,FALSE
93.5500126,94.49510861,94.49510861,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,5,94.49510861,93.5500126,FALSE
88.58654573,90.39960206,90.39960206,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,10,94.64433759,88.58654573,FALSE
81.75862938,75.95755264,75.95755264,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,20,86.30409551,81.75862938,FALSE
89.06525573,92.62145581,92.62145581,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,5,92.62145581,89.06525573,FALSE
91.48400101,85.17658763,85.17658763,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,10,97.2972973,91.48400101,FALSE
89.92189468,90.66489803,90.66489803,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,20,95.62261648,89.92189468,FALSE
82.41370622,89.85242912,89.85242912,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,5,94.69408058,82.41370622,FALSE
84.15217939,92.37274084,92.37274084,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,10,92.67119881,84.15217939,FALSE
90.70294785,84.61283369,84.61283369,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,20,98.69010114,90.70294785,FALSE
94.28067523,89.60371414,89.60371414,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,5,95.37390151,94.28067523,FALSE
87.93146888,81.76090201,81.76090201,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,10,95.98739844,87.93146888,FALSE
87.02443941,65.62759078,65.62759078,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,20,97.57917427,87.02443941,FALSE
80.32249937,65.04725584,65.04725584,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,5,97.79472724,80.32249937,FALSE
67.27135299,77.2674515,77.2674515,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,10,94.32929862,67.27135299,FALSE
86.64651046,91.8089869,91.8089869,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,20,91.8421489,86.64651046,FALSE
79.11312673,88.59227325,88.59227325,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,5,89.91875311,79.11312673,FALSE
51.42353238,62.56010612,62.56010612,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,10,91.74266291,51.42353238,FALSE
49.23154447,69.29199138,69.29199138,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,20,81.32979605,49.23154447,FALSE
82.79163517,78.59393135,78.59393135,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,5,95.4733875,82.79163517,FALSE
73.74653565,72.50870502,72.50870502,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,10,73.83518488,73.74653565,FALSE
87.52834467,91.7758249,91.7758249,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,20,96.78328635,87.52834467,FALSE
89.61955152,85.59111258,85.59111258,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,5,93.58315371,89.61955152,FALSE
75.66137566,77.78146244,77.78146244,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,10,92.7706848,75.66137566,FALSE
95.79239103,90.10114409,90.10114409,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,20,90.15088708,95.79239103,FALSE
81.83421517,42.11573537,42.11573537,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,5,44.81843807,81.83421517,FALSE
26.85815067,49.74299453,49.74299453,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,10,82.29149395,26.85815067,FALSE
13.98337113,40.42447355,40.42447355,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,20,83.6511358,13.98337113,FALSE
80.75081885,84.44702371,84.44702371,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,5,92.43906483,80.75081885,FALSE
89.21642731,75.65909468,75.65909468,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,10,77.61565246,89.21642731,FALSE
62.96296296,32.99618637,32.99618637,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,20,32.99618637,62.96296296,FALSE
95.71680524,92.15718786,92.15718786,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,5,93.79870668,95.71680524,FALSE
82.51448728,93.31785774,93.31785774,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,10,93.94793567,82.51448728,FALSE
91.7611489,91.41104294,91.41104294,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,20,93.6163157,91.7611489,FALSE
81.78382464,79.93699221,79.93699221,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,5,95.70552147,81.78382464,FALSE
85.51272361,79.25717128,79.25717128,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,10,95.09202454,85.51272361,FALSE
87.22600151,89.38816117,89.38816117,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,20,92.58829382,87.22600151,FALSE
85.73948098,95.30757752,95.30757752,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,50,5,97.52943127,85.73948098,FALSE
83.77425044,92.05770187,92.05770187,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,50,10,95.05886254,83.77425044,FALSE
90.87931469,92.09086387,92.09086387,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,50,20,96.18637042,90.87931469,FALSE
90.09826153,85.54136959,85.54136959,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,100,5,94.90963356,90.09826153,FALSE
83.62307886,79.47272426,79.47272426,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,100,10,96.26927541,83.62307886,FALSE
88.23381204,82.82208589,82.82208589,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,100,20,98.1760902,88.23381204,FALSE
89.59435626,94.5614326,94.5614326,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,500,5,94.71066158,89.59435626,FALSE
61.04812295,62.84198309,62.84198309,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,500,10,97.34704029,61.04812295,FALSE
72.94028723,70.07129829,70.07129829,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,500,20,94.79356657,72.94028723,FALSE
87.04963467,72.80716299,72.80716299,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,5,94.84330957,87.04963467,FALSE
93.32325523,95.4402255,95.4402255,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,10,97.11490632,93.32325523,FALSE
96.17031998,91.49394794,91.49394794,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,20,93.94793567,96.17031998,FALSE
93.42403628,95.14176753,95.14176753,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,5,96.91593434,93.42403628,FALSE
76.8707483,80.21886918,80.21886918,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,10,87.34869839,76.8707483,FALSE
89.39279415,81.777483,81.777483,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,20,96.3355994,89.39279415,FALSE
96.09473419,81.89354999,81.89354999,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,5,81.89354999,96.09473419,FALSE
90.526581,87.54767037,87.54767037,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,10,96.99883933,90.526581,FALSE
21.06324011,52.62808821,52.62808821,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,20,82.19200796,21.06324011,FALSE
91.98790627,86.93417344,86.93417344,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,500,5,97.81130824,91.98790627,FALSE
82.41370622,69.45780136,69.45780136,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,500,10,69.45780136,82.41370622,FALSE
85.28596624,93.74896369,93.74896369,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,500,20,95.04228155,85.28596624,FALSE
87.72990678,82.09252197,82.09252197,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,1000,5,96.23611341,87.72990678,FALSE
82.16175359,83.48532582,83.48532582,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,1000,10,97.36362129,82.16175359,FALSE
84.90803729,70.38633726,70.38633726,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,1000,20,93.48366772,84.90803729,FALSE
78.91156463,78.77632233,78.77632233,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,50,5,89.52080915,78.91156463,FALSE
96.06953893,93.45050572,93.45050572,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,50,10,93.51682971,96.06953893,FALSE
85.56311413,93.06914276,93.06914276,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,50,20,94.67749959,85.56311413,FALSE
42.45401864,61.36627425,61.36627425,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,100,5,70.35317526,42.45401864,FALSE
88.91408415,84.39728072,84.39728072,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,100,10,94.95937655,88.91408415,FALSE
70.8994709,68.47952247,68.47952247,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,100,20,68.47952247,70.8994709,FALSE
83.06878307,85.70717957,85.70717957,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,5,93.86503067,83.06878307,FALSE
71.1766188,82.42414193,82.42414193,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,10,95.25783452,71.1766188,FALSE
74.72915092,71.53042613,71.53042613,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,20,92.09086387,74.72915092,FALSE
89.41798942,86.27093351,86.27093351,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,5,87.82954734,89.41798942,FALSE
96.32149156,93.18520975,93.18520975,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,10,93.18520975,96.32149156,FALSE
89.01486521,80.30177417,80.30177417,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,20,95.75526447,89.01486521,FALSE
38.39758125,56.87282374,56.87282374,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,5,82.60653291,38.39758125,FALSE
85.5883094,89.76952413,89.76952413,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,10,94.74382358,85.5883094,FALSE
87.7802973,85.57453159,85.57453159,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,20,93.99767866,87.7802973,FALSE
71.15142353,74.97927375,74.97927375,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,5,76.3720776,71.15142353,FALSE
